"","diseaseId","targetId","datatypeId","datasourceId","score","evidenceCount"
"976147","MONDO_0018772","ENSG00000133641","genetic_association","eva",0.8967646,62
"976148","MONDO_0018772","ENSG00000135541","genetic_association","eva",0.9141859,615
"976150","MONDO_0018772","ENSG00000137834","genetic_association","eva",0.1823792,1
"976154","MONDO_0018772","ENSG00000139324","genetic_association","eva",0.2431723,2
"976155","MONDO_0018772","ENSG00000140718","genetic_association","eva",0.2774326,5
"976156","MONDO_0018772","ENSG00000142046","genetic_association","eva",0.8597284,30
"976157","MONDO_0018772","ENSG00000143951","genetic_association","eva",0.1823792,1
"976158","MONDO_0018772","ENSG00000144061","genetic_association","eva",0.8286711,60
"976159","MONDO_0018772","ENSG00000148384","genetic_association","eva",0.9373132,508
"976162","MONDO_0018772","ENSG00000155755","genetic_association","eva",0.9299715,298
"976163","MONDO_0018772","ENSG00000162144","genetic_association","eva",0.2903797,7
"976164","MONDO_0018772","ENSG00000162695","genetic_association","eva",0.5471377,1
"976165","MONDO_0018772","ENSG00000164877","genetic_association","eva",0.5471377,1
"976168","MONDO_0018772","ENSG00000167419","genetic_association","eva",0.8885801,57
"976173","MONDO_0018772","ENSG00000171757","genetic_association","eva",0.1823792,1
"976174","MONDO_0018772","ENSG00000179454","genetic_association","eva",0.8341283,6
"976175","MONDO_0018772","ENSG00000182533","genetic_association","eva",0.1823792,1
"976176","MONDO_0018772","ENSG00000185344","genetic_association","eva",0.01519827,2
"976177","MONDO_0018772","ENSG00000186889","genetic_association","eva",0.1823792,1
"976180","MONDO_0018772","ENSG00000198691","genetic_association","eva",0.1945379,1
"976181","MONDO_0018772","ENSG00000198707","genetic_association","eva",0.9475302,2048
"976185","MONDO_0018772","ENSG00000205084","genetic_association","eva",0.1945379,1
"976408","MONDO_0018921","ENSG00000007047","genetic_association","eva",0.4255516,1
"976409","MONDO_0018921","ENSG00000008710","genetic_association","eva",0.9153298,293
"976412","MONDO_0018921","ENSG00000081052","genetic_association","eva",0.5471377,1
"976413","MONDO_0018921","ENSG00000100578","genetic_association","eva",0.4255516,1
"976418","MONDO_0018921","ENSG00000113971","genetic_association","eva",0.6583142,15
"976419","MONDO_0018921","ENSG00000118193","genetic_association","eva",0.7639316,11
"976420","MONDO_0018921","ENSG00000118564","genetic_association","eva",0.1945379,1
"976421","MONDO_0018921","ENSG00000118762","genetic_association","eva",0.9079212,67
"976422","MONDO_0018921","ENSG00000121879","genetic_association","eva",0.1945379,1
"976423","MONDO_0018921","ENSG00000122986","genetic_association","eva",0.8759831,157
"976425","MONDO_0018921","ENSG00000125863","genetic_association","eva",0.4377102,1
"976426","MONDO_0018921","ENSG00000131558","genetic_association","eva",0.4255516,1
"976427","MONDO_0018921","ENSG00000133641","genetic_association","eva",0.8946725,59
"976428","MONDO_0018921","ENSG00000134815","genetic_association","eva",0.4255516,1
"976429","MONDO_0018921","ENSG00000138193","genetic_association","eva",0.2431723,2
"976430","MONDO_0018921","ENSG00000139324","genetic_association","eva",0.2431723,2
"976431","MONDO_0018921","ENSG00000139865","genetic_association","eva",0.1823792,1
"976432","MONDO_0018921","ENSG00000140279","genetic_association","eva",0.01215862,1
"976433","MONDO_0018921","ENSG00000140718","genetic_association","eva",0.2774326,5
"976434","MONDO_0018921","ENSG00000142046","genetic_association","eva",0.7618279,32
"976435","MONDO_0018921","ENSG00000147099","genetic_association","eva",0.4377102,1
"976436","MONDO_0018921","ENSG00000149483","genetic_association","eva",0.4255516,1
"976437","MONDO_0018921","ENSG00000150433","genetic_association","eva",0.6839221,2
"976440","MONDO_0018921","ENSG00000165325","genetic_association","eva",0.1823792,1
"976441","MONDO_0018921","ENSG00000166004","genetic_association","eva",0.1823792,1
"976442","MONDO_0018921","ENSG00000167419","genetic_association","eva",0.8930947,76
"976444","MONDO_0018921","ENSG00000170927","genetic_association","eva",0.914313,37
"976445","MONDO_0018921","ENSG00000171714","genetic_association","eva",0.5592963,1
"976446","MONDO_0018921","ENSG00000173040","genetic_association","eva",0.4255516,1
"976448","MONDO_0018921","ENSG00000182645","genetic_association","eva",0.1823792,1
"976449","MONDO_0018921","ENSG00000185344","genetic_association","eva",0.01519827,2
"976454","MONDO_0018921","ENSG00000215187","genetic_association","eva",0.1823792,1
"976455","MONDO_0018921","ENSG00000221656","genetic_association","eva",0.6839221,2
"976456","MONDO_0018921","ENSG00000283632","genetic_association","eva",0.4255516,1
"979655","MONDO_0018921","ENSG00000005471","animal_model","impc",0.3708682,2
"979656","MONDO_0018921","ENSG00000008710","animal_model","impc",0.4411321,7
"979657","MONDO_0018921","ENSG00000010361","animal_model","impc",0.3294529,2
"979659","MONDO_0018921","ENSG00000015532","animal_model","impc",0.4043652,2
"979660","MONDO_0018921","ENSG00000018408","animal_model","impc",0.256486,1
"979661","MONDO_0018921","ENSG00000032742","animal_model","impc",0.6019375,19
"979662","MONDO_0018921","ENSG00000043355","animal_model","impc",0.4209899,5
"979664","MONDO_0018921","ENSG00000054282","animal_model","impc",0.3335108,2
"979665","MONDO_0018921","ENSG00000054392","animal_model","impc",0.2499204,1
"979666","MONDO_0018921","ENSG00000054598","animal_model","impc",0.363774,3
"979667","MONDO_0018921","ENSG00000066468","animal_model","impc",0.2518049,1
"979668","MONDO_0018921","ENSG00000066933","animal_model","impc",0.2589785,1
"979669","MONDO_0018921","ENSG00000068796","animal_model","impc",0.2583098,1
"979670","MONDO_0018921","ENSG00000069011","animal_model","impc",0.260012,1
"979671","MONDO_0018921","ENSG00000069667","animal_model","impc",0.270894,1
"979672","MONDO_0018921","ENSG00000070018","animal_model","impc",0.4792316,9
"979673","MONDO_0018921","ENSG00000070193","animal_model","impc",0.3620076,2
"979674","MONDO_0018921","ENSG00000070614","animal_model","impc",0.2662129,1
"979675","MONDO_0018921","ENSG00000075711","animal_model","impc",0.2580058,1
"979676","MONDO_0018921","ENSG00000075891","animal_model","impc",0.3379183,2
"979677","MONDO_0018921","ENSG00000077782","animal_model","impc",0.2576411,1
"979678","MONDO_0018921","ENSG00000078246","animal_model","impc",0.4842541,8
"979679","MONDO_0018921","ENSG00000079805","animal_model","impc",0.4160678,2
"979680","MONDO_0018921","ENSG00000081870","animal_model","impc",0.3174919,2
"979681","MONDO_0018921","ENSG00000083307","animal_model","impc",0.263538,1
"979682","MONDO_0018921","ENSG00000085511","animal_model","impc",0.2628085,1
"979683","MONDO_0018921","ENSG00000092621","animal_model","impc",0.328617,2
"979684","MONDO_0018921","ENSG00000092969","animal_model","impc",0.2659089,1
"979685","MONDO_0018921","ENSG00000100601","animal_model","impc",0.3226441,2
"979686","MONDO_0018921","ENSG00000101144","animal_model","impc",0.4441125,6
"979687","MONDO_0018921","ENSG00000101294","animal_model","impc",0.2507107,1
"979688","MONDO_0018921","ENSG00000101871","animal_model","impc",0.277642,1
"979689","MONDO_0018921","ENSG00000103449","animal_model","impc",0.3373408,2
"979691","MONDO_0018921","ENSG00000105771","animal_model","impc",0.4286955,4
"979692","MONDO_0018921","ENSG00000106565","animal_model","impc",0.2859706,1
"979693","MONDO_0018921","ENSG00000106571","animal_model","impc",0.5485342,30
"979694","MONDO_0018921","ENSG00000107816","animal_model","impc",0.3451071,2
"979695","MONDO_0018921","ENSG00000107831","animal_model","impc",0.2842684,1
"979697","MONDO_0018921","ENSG00000108773","animal_model","impc",0.2635988,1
"979698","MONDO_0018921","ENSG00000109113","animal_model","impc",0.3220057,2
"979699","MONDO_0018921","ENSG00000109906","animal_model","impc",0.3608356,3
"979700","MONDO_0018921","ENSG00000110200","animal_model","impc",0.2627477,1
"979701","MONDO_0018921","ENSG00000112144","animal_model","impc",0.3293465,2
"979702","MONDO_0018921","ENSG00000112210","animal_model","impc",0.3720722,4
"979703","MONDO_0018921","ENSG00000112335","animal_model","impc",0.4372551,4
"979704","MONDO_0018921","ENSG00000112655","animal_model","impc",0.2592217,1
"979705","MONDO_0018921","ENSG00000113971","animal_model","impc",0.4193148,4
"979706","MONDO_0018921","ENSG00000114054","animal_model","impc",0.2551486,1
"979707","MONDO_0018921","ENSG00000114315","animal_model","impc",0.2652402,1
"979708","MONDO_0018921","ENSG00000114446","animal_model","impc",0.3644777,4
"979709","MONDO_0018921","ENSG00000114739","animal_model","impc",0.2715019,1
"979710","MONDO_0018921","ENSG00000116260","animal_model","impc",0.381583,2
"979711","MONDO_0018921","ENSG00000116750","animal_model","impc",0.2759398,1
"979712","MONDO_0018921","ENSG00000118762","animal_model","impc",0.5107414,9
"979713","MONDO_0018921","ENSG00000119333","animal_model","impc",0.4067614,3
"979714","MONDO_0018921","ENSG00000119397","animal_model","impc",0.2634164,1
"979715","MONDO_0018921","ENSG00000119509","animal_model","impc",0.3195284,2
"979717","MONDO_0018921","ENSG00000120008","animal_model","impc",0.3520983,2
"979718","MONDO_0018921","ENSG00000121068","animal_model","impc",0.3648801,2
"979719","MONDO_0018921","ENSG00000122691","animal_model","impc",0.2753319,1
"979720","MONDO_0018921","ENSG00000122870","animal_model","impc",0.4288517,4
"979721","MONDO_0018921","ENSG00000125084","animal_model","impc",0.3644089,2
"979722","MONDO_0018921","ENSG00000125378","animal_model","impc",0.4240086,5
"979723","MONDO_0018921","ENSG00000125965","animal_model","impc",0.2552093,1
"979724","MONDO_0018921","ENSG00000128714","animal_model","impc",0.4000104,7
"979725","MONDO_0018921","ENSG00000129244","animal_model","impc",0.263538,1
"979726","MONDO_0018921","ENSG00000130309","animal_model","impc",0.2647539,1
"979727","MONDO_0018921","ENSG00000131981","animal_model","impc",0.2591001,1
"979728","MONDO_0018921","ENSG00000132196","animal_model","impc",0.2628085,1
"979729","MONDO_0018921","ENSG00000132763","animal_model","impc",0.2631732,1
"979730","MONDO_0018921","ENSG00000134853","animal_model","impc",0.4026376,3
"979731","MONDO_0018921","ENSG00000135049","animal_model","impc",0.2763045,1
"979732","MONDO_0018921","ENSG00000136944","animal_model","impc",0.279101,1
"979733","MONDO_0018921","ENSG00000138002","animal_model","impc",0.4064539,6
"979734","MONDO_0018921","ENSG00000138175","animal_model","impc",0.2678543,1
"979735","MONDO_0018921","ENSG00000138759","animal_model","impc",0.3585576,2
"979736","MONDO_0018921","ENSG00000139219","animal_model","impc",0.2715019,1
"979737","MONDO_0018921","ENSG00000140105","animal_model","impc",0.2644499,1
"979738","MONDO_0018921","ENSG00000141449","animal_model","impc",0.250893,1
"979739","MONDO_0018921","ENSG00000143344","animal_model","impc",0.4606621,4
"979740","MONDO_0018921","ENSG00000143514","animal_model","impc",0.3479188,3
"979742","MONDO_0018921","ENSG00000144161","animal_model","impc",0.2572763,1
"979743","MONDO_0018921","ENSG00000146350","animal_model","impc",0.4822017,12
"979744","MONDO_0018921","ENSG00000146733","animal_model","impc",0.3034791,1
"979745","MONDO_0018921","ENSG00000146842","animal_model","impc",0.2513186,1
"979746","MONDO_0018921","ENSG00000148384","animal_model","impc",0.5312826,10
"979747","MONDO_0018921","ENSG00000148516","animal_model","impc",0.2870041,1
"979748","MONDO_0018921","ENSG00000148985","animal_model","impc",0.2752711,1
"979749","MONDO_0018921","ENSG00000150893","animal_model","impc",0.2565468,1
"979750","MONDO_0018921","ENSG00000151466","animal_model","impc",0.348086,2
"979751","MONDO_0018921","ENSG00000152208","animal_model","impc",0.3914863,4
"979752","MONDO_0018921","ENSG00000155974","animal_model","impc",0.3225073,2
"979753","MONDO_0018921","ENSG00000156345","animal_model","impc",0.4735238,7
"979754","MONDO_0018921","ENSG00000156925","animal_model","impc",0.3766098,3
"979755","MONDO_0018921","ENSG00000157542","animal_model","impc",0.2680367,1
"979756","MONDO_0018921","ENSG00000157766","animal_model","impc",0.2502243,1
"979757","MONDO_0018921","ENSG00000158163","animal_model","impc",0.4417066,6
"979758","MONDO_0018921","ENSG00000160007","animal_model","impc",0.4521922,12
"979759","MONDO_0018921","ENSG00000160218","animal_model","impc",0.3202579,1
"979760","MONDO_0018921","ENSG00000160299","animal_model","impc",0.3867808,2
"979761","MONDO_0018921","ENSG00000160602","animal_model","impc",0.333754,2
"979762","MONDO_0018921","ENSG00000160679","animal_model","impc",0.2893751,1
"979763","MONDO_0018921","ENSG00000160973","animal_model","impc",0.3577217,2
"979764","MONDO_0018921","ENSG00000161270","animal_model","impc",0.2527168,1
"979765","MONDO_0018921","ENSG00000163064","animal_model","impc",0.4094566,2
"979766","MONDO_0018921","ENSG00000163635","animal_model","impc",0.2594041,1
"979767","MONDO_0018921","ENSG00000163913","animal_model","impc",0.2598296,1
"979768","MONDO_0018921","ENSG00000164066","animal_model","impc",0.2545406,1
"979769","MONDO_0018921","ENSG00000164305","animal_model","impc",0.2538719,1
"979770","MONDO_0018921","ENSG00000164651","animal_model","impc",0.3735194,3
"979771","MONDO_0018921","ENSG00000164690","animal_model","impc",0.3134187,2
"979772","MONDO_0018921","ENSG00000164736","animal_model","impc",0.4083775,3
"979773","MONDO_0018921","ENSG00000164778","animal_model","impc",0.2730217,1
"979774","MONDO_0018921","ENSG00000164828","animal_model","impc",0.2671248,1
"979776","MONDO_0018921","ENSG00000165138","animal_model","impc",0.3518855,2
"979777","MONDO_0018921","ENSG00000165588","animal_model","impc",0.412096,3
"979778","MONDO_0018921","ENSG00000165617","animal_model","impc",0.2652402,1
"979779","MONDO_0018921","ENSG00000165731","animal_model","impc",0.3454263,2
"979780","MONDO_0018921","ENSG00000166225","animal_model","impc",0.272049,1
"979781","MONDO_0018921","ENSG00000166813","animal_model","impc",0.5151784,13
"979782","MONDO_0018921","ENSG00000166847","animal_model","impc",0.2806209,1
"979783","MONDO_0018921","ENSG00000168505","animal_model","impc",0.2663345,1
"979785","MONDO_0018921","ENSG00000169071","animal_model","impc",0.2499204,1
"979786","MONDO_0018921","ENSG00000169641","animal_model","impc",0.3709138,2
"979787","MONDO_0018921","ENSG00000169946","animal_model","impc",0.2615318,1
"979788","MONDO_0018921","ENSG00000170873","animal_model","impc",0.2533856,1
"979789","MONDO_0018921","ENSG00000170927","animal_model","impc",0.6011723,22
"979790","MONDO_0018921","ENSG00000172809","animal_model","impc",0.507398,4
"979791","MONDO_0018921","ENSG00000175793","animal_model","impc",0.2665777,1
"979792","MONDO_0018921","ENSG00000178445","animal_model","impc",0.2892535,1
"979793","MONDO_0018921","ENSG00000178691","animal_model","impc",0.3435265,2
"979795","MONDO_0018921","ENSG00000180190","animal_model","impc",0.2771557,1
"979796","MONDO_0018921","ENSG00000180318","animal_model","impc",0.2589177,1
"979797","MONDO_0018921","ENSG00000180447","animal_model","impc",0.2951504,1
"979798","MONDO_0018921","ENSG00000180900","animal_model","impc",0.2510146,1
"979799","MONDO_0018921","ENSG00000181027","animal_model","impc",0.2595865,1
"979800","MONDO_0018921","ENSG00000182168","animal_model","impc",0.4452823,4
"979801","MONDO_0018921","ENSG00000183840","animal_model","impc",0.2551486,1
"979802","MONDO_0018921","ENSG00000184895","animal_model","impc",0.3563538,2
"979803","MONDO_0018921","ENSG00000185630","animal_model","impc",0.2528992,1
"979804","MONDO_0018921","ENSG00000187098","animal_model","impc",0.2502243,1
"979805","MONDO_0018921","ENSG00000187323","animal_model","impc",0.2626261,1
"979806","MONDO_0018921","ENSG00000187535","animal_model","impc",0.2647539,1
"979807","MONDO_0018921","ENSG00000188610","animal_model","impc",0.2551486,1
"979808","MONDO_0018921","ENSG00000196550","animal_model","impc",0.2551486,1
"979809","MONDO_0018921","ENSG00000196576","animal_model","impc",0.2592825,1
"979810","MONDO_0018921","ENSG00000197603","animal_model","impc",0.2820191,1
"979811","MONDO_0018921","ENSG00000197694","animal_model","impc",0.2544798,1
"979812","MONDO_0018921","ENSG00000197746","animal_model","impc",0.2577627,1
"979813","MONDO_0018921","ENSG00000198081","animal_model","impc",0.2598904,1
"979814","MONDO_0018921","ENSG00000198363","animal_model","impc",0.2646323,1
"979815","MONDO_0018921","ENSG00000198945","animal_model","impc",0.2686446,1
"979816","MONDO_0018921","ENSG00000204104","animal_model","impc",0.326398,2
"979818","MONDO_0018921","ENSG00000205795","animal_model","impc",0.4585971,6
"979819","MONDO_0018921","ENSG00000215784","animal_model","impc",0.2551486,1
"979820","MONDO_0018921","ENSG00000248905","animal_model","impc",0.3190117,2
"979821","MONDO_0018921","ENSG00000263513","animal_model","impc",0.2551486,1
"979822","MONDO_0018921","ENSG00000274810","animal_model","impc",0.4193148,4
"980506","MONDO_0018772","ENSG00000011143","genetic_association","orphanet",0.6079308,1
"980510","MONDO_0018772","ENSG00000100578","genetic_association","orphanet",0.6079308,1
"980511","MONDO_0018772","ENSG00000104218","genetic_association","orphanet",0.6079308,1
"980516","MONDO_0018772","ENSG00000135541","genetic_association","orphanet",0.6079308,1
"980519","MONDO_0018772","ENSG00000148384","genetic_association","orphanet",0.6079308,1
"980520","MONDO_0018772","ENSG00000155755","genetic_association","orphanet",0.6079308,1
"980634","MONDO_0018772","ENSG00000104218","genetic_association","clingen",0.6079308,1
"980635","MONDO_0018772","ENSG00000148384","genetic_association","clingen",0.6079308,1
"980636","MONDO_0018772","ENSG00000155755","genetic_association","clingen",0.6079308,1
"982444","MONDO_0018772","ENSG00000006283","animal_model","impc",0.3392102,2
"982445","MONDO_0018772","ENSG00000007062","animal_model","impc",0.2575803,1
"982446","MONDO_0018772","ENSG00000007168","animal_model","impc",0.3125372,1
"982447","MONDO_0018772","ENSG00000007372","animal_model","impc",0.3701995,2
"982448","MONDO_0018772","ENSG00000008197","animal_model","impc",0.2525345,1
"982449","MONDO_0018772","ENSG00000011143","animal_model","impc",0.2501027,1
"982450","MONDO_0018772","ENSG00000038002","animal_model","impc",0.3208507,2
"982451","MONDO_0018772","ENSG00000054282","animal_model","impc",0.40905,4
"982452","MONDO_0018772","ENSG00000054983","animal_model","impc",0.3602969,3
"982453","MONDO_0018772","ENSG00000064300","animal_model","impc",0.260316,1
"982454","MONDO_0018772","ENSG00000064835","animal_model","impc",0.2855451,1
"982455","MONDO_0018772","ENSG00000066468","animal_model","impc",0.2749063,1
"982456","MONDO_0018772","ENSG00000066933","animal_model","impc",0.3095584,1
"982457","MONDO_0018772","ENSG00000068796","animal_model","impc",0.4842996,3
"982458","MONDO_0018772","ENSG00000069667","animal_model","impc",0.589532,10
"982459","MONDO_0018772","ENSG00000070018","animal_model","impc",0.2817151,1
"982460","MONDO_0018772","ENSG00000070193","animal_model","impc",0.2935698,1
"982461","MONDO_0018772","ENSG00000072832","animal_model","impc",0.3318086,1
"982462","MONDO_0018772","ENSG00000075891","animal_model","impc",0.3227961,2
"982463","MONDO_0018772","ENSG00000076356","animal_model","impc",0.4932413,3
"982464","MONDO_0018772","ENSG00000077782","animal_model","impc",0.5823154,4
"982465","MONDO_0018772","ENSG00000078246","animal_model","impc",0.2519265,1
"982466","MONDO_0018772","ENSG00000081479","animal_model","impc",0.249738,1
"982467","MONDO_0018772","ENSG00000085998","animal_model","impc",0.290287,1
"982468","MONDO_0018772","ENSG00000095139","animal_model","impc",0.2691918,1
"982469","MONDO_0018772","ENSG00000099250","animal_model","impc",0.3918722,1
"982470","MONDO_0018772","ENSG00000099901","animal_model","impc",0.2724746,1
"982471","MONDO_0018772","ENSG00000099954","animal_model","impc",0.5218934,2
"982472","MONDO_0018772","ENSG00000100068","animal_model","impc",0.4084603,3
"982473","MONDO_0018772","ENSG00000101333","animal_model","impc",0.2610455,1
"982474","MONDO_0018772","ENSG00000101871","animal_model","impc",0.3261701,2
"982475","MONDO_0018772","ENSG00000102104","animal_model","impc",0.2810464,1
"982477","MONDO_0018772","ENSG00000103043","animal_model","impc",0.2601944,1
"982478","MONDO_0018772","ENSG00000103528","animal_model","impc",0.2626261,1
"982479","MONDO_0018772","ENSG00000104833","animal_model","impc",0.2814112,1
"982480","MONDO_0018772","ENSG00000105402","animal_model","impc",0.3141178,1
"982481","MONDO_0018772","ENSG00000105613","animal_model","impc",0.2577627,1
"982482","MONDO_0018772","ENSG00000106565","animal_model","impc",0.4388838,3
"982483","MONDO_0018772","ENSG00000106571","animal_model","impc",0.7315048,20
"982484","MONDO_0018772","ENSG00000107187","animal_model","impc",0.2659697,1
"982485","MONDO_0018772","ENSG00000107831","animal_model","impc",0.45993,2
"982486","MONDO_0018772","ENSG00000107859","animal_model","impc",0.2676719,1
"982487","MONDO_0018772","ENSG00000108684","animal_model","impc",0.3259117,1
"982488","MONDO_0018772","ENSG00000108797","animal_model","impc",0.4333382,7
"982489","MONDO_0018772","ENSG00000108947","animal_model","impc",0.263842,1
"982490","MONDO_0018772","ENSG00000109819","animal_model","impc",0.3794755,3
"982491","MONDO_0018772","ENSG00000111554","animal_model","impc",0.2521697,1
"982492","MONDO_0018772","ENSG00000112041","animal_model","impc",0.2892535,1
"982493","MONDO_0018772","ENSG00000112139","animal_model","impc",0.3033575,1
"982494","MONDO_0018772","ENSG00000112619","animal_model","impc",0.3926422,3
"982495","MONDO_0018772","ENSG00000115266","animal_model","impc",0.2802561,1
"982496","MONDO_0018772","ENSG00000115507","animal_model","impc",0.2576411,1
"982497","MONDO_0018772","ENSG00000115963","animal_model","impc",0.372616,2
"982498","MONDO_0018772","ENSG00000116584","animal_model","impc",0.3381311,1
"982499","MONDO_0018772","ENSG00000116750","animal_model","impc",0.3833308,2
"982500","MONDO_0018772","ENSG00000118762","animal_model","impc",0.2925363,1
"982501","MONDO_0018772","ENSG00000118971","animal_model","impc",0.3784673,2
"982502","MONDO_0018772","ENSG00000119283","animal_model","impc",0.2528384,1
"982503","MONDO_0018772","ENSG00000120094","animal_model","impc",0.4188643,1
"982504","MONDO_0018772","ENSG00000120693","animal_model","impc",0.5496606,2
"982505","MONDO_0018772","ENSG00000120725","animal_model","impc",0.3870873,4
"982506","MONDO_0018772","ENSG00000122966","animal_model","impc",0.2567292,1
"982507","MONDO_0018772","ENSG00000123349","animal_model","impc",0.2551486,1
"982508","MONDO_0018772","ENSG00000124479","animal_model","impc",0.2807424,1
"982509","MONDO_0018772","ENSG00000125084","animal_model","impc",0.5529842,10
"982510","MONDO_0018772","ENSG00000126583","animal_model","impc",0.3632994,2
"982511","MONDO_0018772","ENSG00000128294","animal_model","impc",0.2521089,1
"982512","MONDO_0018772","ENSG00000128595","animal_model","impc",0.2654834,1
"982513","MONDO_0018772","ENSG00000128714","animal_model","impc",0.3298025,2
"982514","MONDO_0018772","ENSG00000129151","animal_model","impc",0.3330245,1
"982515","MONDO_0018772","ENSG00000129244","animal_model","impc",0.4273355,5
"982516","MONDO_0018772","ENSG00000130283","animal_model","impc",0.2731433,1
"982517","MONDO_0018772","ENSG00000130939","animal_model","impc",0.2967918,1
"982518","MONDO_0018772","ENSG00000131711","animal_model","impc",0.2644499,1
"982519","MONDO_0018772","ENSG00000133026","animal_model","impc",0.4863209,8
"982520","MONDO_0018772","ENSG00000135049","animal_model","impc",0.4969032,4
"982521","MONDO_0018772","ENSG00000136827","animal_model","impc",0.2907733,1
"982522","MONDO_0018772","ENSG00000136944","animal_model","impc",0.2544798,1
"982523","MONDO_0018772","ENSG00000137285","animal_model","impc",0.3454415,2
"982524","MONDO_0018772","ENSG00000137601","animal_model","impc",0.2511362,1
"982526","MONDO_0018772","ENSG00000138834","animal_model","impc",0.275575,1
"982527","MONDO_0018772","ENSG00000140287","animal_model","impc",0.274116,1
"982528","MONDO_0018772","ENSG00000141837","animal_model","impc",0.4785927,12
"982529","MONDO_0018772","ENSG00000143858","animal_model","impc",0.3301672,2
"982530","MONDO_0018772","ENSG00000144061","animal_model","impc",0.3525391,2
"982531","MONDO_0018772","ENSG00000144730","animal_model","impc",0.4119947,1
"982532","MONDO_0018772","ENSG00000147437","animal_model","impc",0.2686446,1
"982533","MONDO_0018772","ENSG00000147852","animal_model","impc",0.2504675,1
"982534","MONDO_0018772","ENSG00000149295","animal_model","impc",0.2854235,1
"982535","MONDO_0018772","ENSG00000149428","animal_model","impc",0.31582,1
"982536","MONDO_0018772","ENSG00000150938","animal_model","impc",0.2643283,1
"982537","MONDO_0018772","ENSG00000151150","animal_model","impc",0.2746631,1
"982538","MONDO_0018772","ENSG00000151615","animal_model","impc",0.260316,1
"982539","MONDO_0018772","ENSG00000151914","animal_model","impc",0.3450463,2
"982540","MONDO_0018772","ENSG00000152092","animal_model","impc",0.4996077,3
"982541","MONDO_0018772","ENSG00000152208","animal_model","impc",0.5567861,22
"982542","MONDO_0018772","ENSG00000152977","animal_model","impc",0.2697997,1
"982543","MONDO_0018772","ENSG00000153208","animal_model","impc",0.2587961,1
"982544","MONDO_0018772","ENSG00000154134","animal_model","impc",0.3361401,2
"982545","MONDO_0018772","ENSG00000155254","animal_model","impc",0.2819583,1
"982546","MONDO_0018772","ENSG00000157540","animal_model","impc",0.2533856,1
"982547","MONDO_0018772","ENSG00000157542","animal_model","impc",0.5098414,7
"982548","MONDO_0018772","ENSG00000158321","animal_model","impc",0.3152729,1
"982549","MONDO_0018772","ENSG00000158815","animal_model","impc",0.5011478,2
"982550","MONDO_0018772","ENSG00000162337","animal_model","impc",0.4084603,3
"982551","MONDO_0018772","ENSG00000162490","animal_model","impc",0.3251518,2
"982552","MONDO_0018772","ENSG00000163013","animal_model","impc",0.2852411,1
"982553","MONDO_0018772","ENSG00000163064","animal_model","impc",0.6252686,11
"982554","MONDO_0018772","ENSG00000163394","animal_model","impc",0.3034791,1
"982555","MONDO_0018772","ENSG00000164736","animal_model","impc",0.252656,1
"982556","MONDO_0018772","ENSG00000164778","animal_model","impc",0.6209565,6
"982557","MONDO_0018772","ENSG00000164794","animal_model","impc",0.3332525,2
"982558","MONDO_0018772","ENSG00000164828","animal_model","impc",0.4560545,3
"982560","MONDO_0018772","ENSG00000165194","animal_model","impc",0.3791968,2
"982561","MONDO_0018772","ENSG00000165588","animal_model","impc",0.5536234,8
"982562","MONDO_0018772","ENSG00000165731","animal_model","impc",0.2851195,1
"982563","MONDO_0018772","ENSG00000166340","animal_model","impc",0.2627477,1
"982564","MONDO_0018772","ENSG00000166963","animal_model","impc",0.2652402,1
"982565","MONDO_0018772","ENSG00000167552","animal_model","impc",0.2848764,1
"982566","MONDO_0018772","ENSG00000167654","animal_model","impc",0.4379964,5
"982567","MONDO_0018772","ENSG00000168505","animal_model","impc",0.2897398,1
"982568","MONDO_0018772","ENSG00000169057","animal_model","impc",0.4417833,2
"982569","MONDO_0018772","ENSG00000170266","animal_model","impc",0.5140511,2
"982570","MONDO_0018772","ENSG00000170365","animal_model","impc",0.2654834,1
"982571","MONDO_0018772","ENSG00000170775","animal_model","impc",0.380894,3
"982572","MONDO_0018772","ENSG00000170927","animal_model","impc",0.3992231,3
"982573","MONDO_0018772","ENSG00000171587","animal_model","impc",0.2557565,1
"982574","MONDO_0018772","ENSG00000171867","animal_model","impc",0.4169316,5
"982575","MONDO_0018772","ENSG00000171956","animal_model","impc",0.5657156,5
"982576","MONDO_0018772","ENSG00000172238","animal_model","impc",0.3238751,2
"982577","MONDO_0018772","ENSG00000173406","animal_model","impc",0.4347676,5
"982578","MONDO_0018772","ENSG00000173614","animal_model","impc",0.2681583,1
"982579","MONDO_0018772","ENSG00000173898","animal_model","impc",0.3383591,2
"982580","MONDO_0018772","ENSG00000173917","animal_model","impc",0.3179478,1
"982581","MONDO_0018772","ENSG00000174963","animal_model","impc",0.2697997,1
"982582","MONDO_0018772","ENSG00000176619","animal_model","impc",0.3273099,1
"982583","MONDO_0018772","ENSG00000176749","animal_model","impc",0.3424474,2
"982584","MONDO_0018772","ENSG00000176884","animal_model","impc",0.3240271,1
"982585","MONDO_0018772","ENSG00000178538","animal_model","impc",0.2811072,1
"982586","MONDO_0018772","ENSG00000178691","animal_model","impc",0.3595151,2
"982587","MONDO_0018772","ENSG00000180447","animal_model","impc",0.4117785,3
"982588","MONDO_0018772","ENSG00000181027","animal_model","impc",0.3112606,1
"982589","MONDO_0018772","ENSG00000182168","animal_model","impc",0.5970918,15
